system:index,16924_01_Chirchik,16924_02_Chirchik,16924_03_Chirchik,16924_04_Chirchik,16924_05_Chirchik,16924_06_Chirchik,16924_07_Chirchik,16924_08_Chirchik,16924_09_Chirchik,16924_10_Chirchik,16936_01_Inflow Toktogul,16936_02_Inflow Toktogul,16936_03_Inflow Toktogul,16936_04_Inflow Toktogul,16936_05_Inflow Toktogul,16936_06_Inflow Toktogul,16936_07_Inflow Toktogul,16936_08_Inflow Toktogul,16936_09_Inflow Toktogul,16936_10_Inflow Toktogul,16938_01_Karadarya,16938_02_Karadarya,16938_03_Karadarya,16938_04_Karadarya,16938_05_Karadarya,16938_06_Karadarya,16938_07_Karadarya,16938_08_Karadarya,16938_09_Karadarya,16938_10_Karadarya,17089_01_Vakhsh,17089_02_Vakhsh,17089_03_Vakhsh,17089_04_Vakhsh,17089_05_Vakhsh,17089_06_Vakhsh,17089_07_Vakhsh,17089_08_Vakhsh,17089_09_Vakhsh,17089_10_Vakhsh,17137_01_Kofarnikhan,17137_02_Kofarnikhan,17137_03_Kofarnikhan,17137_04_Kofarnikhan,17137_05_Kofarnikhan,17137_06_Kofarnikhan,17137_07_Kofarnikhan,17137_08_Kofarnikhan,17137_09_Kofarnikhan,17137_10_Kofarnikhan,17461_01_Zeravshan,17461_02_Zeravshan,17461_03_Zeravshan,17461_04_Zeravshan,17461_05_Zeravshan,17461_06_Zeravshan,17461_07_Zeravshan,17461_08_Zeravshan,17461_09_Zeravshan,17461_10_Zeravshan,Year-Month,.geo
0000000000000000007d,0.358039216,0.198245614,0.177777778,0.376666667,0.552430556,0.754035088,2.466666667,7.290378007,18.48518519,41.80042735,0.31,0.124,0.368686869,0.354,0.552333333,1.910067688,1.795,3.835016835,14.91616162,36.20966667,0.183934373,0.06996337,0.027230047,0.258953168,0.098181818,0.423809524,0.803191489,4.76163522,16.72886598,45.35032051,0.084333333,0.181,0.391245791,1.92,4.703741497,12.37066667,30.29090909,41.53131313,53.03127148,67.81766667,0,0,0,0,0.021452145,0.23030303,0.527272727,0.446601942,4.074842767,31.29966997,0.060283688,0.130864198,0.250326797,0.341025641,0.503191489,1.788333333,5.755,14.06258503,28.65963303,52.62165242,2011-06,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000007e,0.019694397,0.109337861,0.201015532,0.189112903,0.169354839,0.295415959,0.297025555,0.851679415,1.862821766,14.63399504,0.208387097,0.151290323,0.164874552,0.329677419,0.345483871,1.336921023,0.583225806,1.044965787,4.355490388,25.02419355,0.003584229,0.051754697,0.261244889,0.355371901,0.314956012,0.344758065,0.502402196,1.632684114,7.003990688,24.04621588,0.242258065,0.039032258,0.124796351,0.746774194,0.955233706,2.238709677,10.74942978,22.69859889,35.9414699,61.46806452,0,0,0,0,0,0.050505051,0.136526556,0.153460695,0.686853317,9.317789844,0.006863418,0.073178017,0.080645161,0.151364764,0.211050103,0.696451613,0.907741935,3.654707044,10.43237644,38.00110284,2011-07,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000007f,0.056027165,0.023429542,0.089605735,0.051209677,0.051747312,0.117147708,0.143695015,0.485533755,0.953405018,7.576095947,0.162903226,0.681290323,0.652655588,1.303870968,1.067096774,1.357036559,0.792580645,1.873900293,4.408276312,16.84387097,0.042413381,0.012406948,0.02998637,0.351639563,0.425513196,0.534562212,0.249828415,0.547169811,0.984037246,9.416873449,0.259677419,0.048387097,0.095796676,0.385483871,0.45720869,0.826774194,4.637992832,14.62789182,25.21017626,53.98193548,0,0,0,0,0,0,0.007494298,0.055746946,0.115946439,5.561481955,0.002745367,0.047789725,0.066097407,0.077233251,0.452985587,0.253548387,0.340967742,2.372613562,7.011245931,31.65150262,2011-08,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
80,0.052631579,0.067368421,0.060493827,0.343333333,0.382638889,0.24245614,1.166666667,2.104123711,4.182491582,13.76282051,0.110333333,0.056333333,0.215151515,0.779,1.411333333,3.964,3.605333333,5.641077441,9.503030303,26.14833333,0,0,0.069483568,0.185399449,0.267575758,0.371130952,0.464539007,0.73490566,2.002061856,13.025,0.166,0.089666667,0.358585859,0.867666667,0.994557823,1.690333333,7.790572391,20.83636364,32.21237113,54.17466667,0,0,0,0,0.037953795,0.046464646,0.129292929,0.340453074,0.64245283,10.48250825,0.064539007,0.120061728,0.389869281,0.499038462,0.794680851,1.222333333,2.589,5.771428571,12.61284404,38.08347578,2011-09,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000008a,0.01901528,0.060780985,0.153524492,0.064112903,0.220094086,0.239049236,0.329702556,1.383771201,5.04724666,19.24193548,0.080322581,0.216129032,0.236233301,0.286451613,0.437419355,1.293741935,0.390967742,1.186705767,2.81427175,18.63225806,0,0.046437434,0.151749205,0.396161024,0.368914956,0.261808756,0.39704873,0.780584297,2.308945793,15.34615385,0.424516129,0.195806452,0.423590746,1.268064516,3.028308097,6.367419355,18.33594005,29.30042359,42.84569338,65.15096774,0,0,0,0,0.003832641,0.120234604,0.518409906,0.781396806,2.982653682,23.95528585,0.028826356,0.08004779,0.173940544,0.398263027,0.693891558,1.236774194,2.616129032,8.503291639,19.72092335,43.71712159,2012-07,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000008b,0.038370119,0.01426146,0.038530466,0.09233871,0.095430108,0.13820034,0.285714286,0.284003991,0.601173021,6.368072787,0.014193548,0.037419355,0.261648746,0.223548387,0.311290323,1.362903226,0.369354839,0.536656891,0.863799283,11.48322581,0,0.004608295,0.009541118,0.057318049,0.067741935,0.237903226,0.318805765,0.460133901,0.800133023,7.820099256,0.268387097,0.131935484,0.215705442,0.615483871,0.893350889,1.457419355,7.196806777,17.02769632,29.35982707,56.71516129,0,0,0,0,0.016927499,0.017595308,0.121212121,0.244597557,0.61838101,7.020760141,0.018874399,0.097072879,0.196078431,0.315136476,0.620452986,0.580645161,0.735483871,2.422646478,6.873335306,29.3683485,2012-08,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000008c,0,0.07754386,0.042592593,0.030833333,0.115277778,0.247017544,0.674458874,0.895532646,1.678114478,5.603052503,0.12,0.619333333,0.65993266,0.836666667,1.517,4.003,3.373547619,5.718181818,11.63588264,32.46833333,0.290432099,0.001098901,0.118779343,0.354820937,0.279090909,0.666369048,1.540425532,3.64245283,10.86975945,24.89871795,0.177,0.381666667,0.425252525,1.039666667,1.555782313,4.084,10.05690236,23.66599327,36.07594502,58.93533333,0,0,0,0,0.014851485,0.01952862,0.016835017,0.104854369,1.011320755,7.136633663,0.00106383,0.032407407,0.05130719,0.190384615,0.331205674,0.508333333,1.119333333,2.766666667,6.488379205,29.12250712,2012-09,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000008d,0.447198642,0.059083192,0.206690562,0.550806452,2.42641129,4.03565365,10.00670297,16.08945793,22.53144347,31.81239839,0.126451613,0.357741935,1.699576409,6.139870968,16.80870968,28.12204301,34.03483871,39.34962529,42.94786575,55.26597849,0.433760926,0.084367246,0.445252158,4.916822181,11.8973607,17.4000576,26.66231984,32.79367012,44.56301962,55.8278536,0.21,0.67516129,3.074617139,7.139354839,10.86142199,19.14,30.51221896,40.53014011,49.88959095,62.92806452,0,0,0.003225806,0.042061986,0.22101565,0.721733464,1.599587271,4.419981209,17.09099209,36.77131907,0.110157859,0.364396655,0.802719798,2.623684436,5.652024708,8.919592139,14.27513902,22.31617292,31.44717372,49.72651542,2012-10,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
95,0.103859649,0.106315789,0.140123457,0.295833333,0.576302083,1.178245614,4.2995671,13.08850515,28.66042088,50.33891207,0.159,0.182,0.301010101,1.222333333,1.178,3.355933333,5.072333333,7.026055426,18.79824916,33.1944,0.156822612,0.062637363,0.188732394,0.36969697,0.764242424,0.652678571,1.330638298,5.614716981,18.55718213,42.14070513,0.301666667,0.487333333,0.983501684,4.039,9.976190476,21.919,39.12424242,48.78720539,60.95360825,72.57133333,0,0,0.036,0.001633987,0.050825083,0.153872054,0.444781145,1.332686084,13.55188679,53.32838284,0.030141844,0.113271605,0.388235294,0.456089744,0.940780142,5.090333333,14.731,28.40544218,45.00917431,60.79726496,2013-06,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
96,0.046519525,0.096434635,0.314814815,0.693548387,0.407930108,0.521561969,0.908671973,1.795144662,5.56435321,22.37468983,0.121290323,0.128387097,0.203975236,0.382903226,0.212903226,1.207727855,0.457096774,1.439882698,3.443792766,18.43548387,0.016427718,0.087203119,0.090413448,0.194081578,0.179178886,0.252880184,0.422786548,0.87948874,3.053209179,17.40663772,0.209354839,0.131290323,0.150537634,0.946774194,1.825872284,5.603225806,15.66601499,28.50179211,40.34419687,64.24129032,0,0,0,0.002213789,0.014053018,0.088954057,0.178559791,0.44033824,1.652160682,21.61929096,0,0.040023895,0.152751423,0.200372208,0.306451613,0.675806452,1.904193548,7.53357472,17.89493933,45.53653157,2013-07,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
97,0.058743633,0.15483871,0.315710872,0.201209677,0.352486559,0.202037351,0.764139087,0.636847356,1.53372434,8.497932175,0.060322581,0.079354839,0.124796351,0.124516129,0.38516129,1.464809384,0.322903226,0.550342131,1.122841316,15.54096774,0,0.044665012,0.116310768,0.21567582,0.27829912,0.201900922,0.168496911,0.508520998,0.960758231,8.087779156,0.392580645,0.134193548,0.374389052,0.735483871,0.551349572,1.468709677,6.570544151,16.21831215,28.61057532,53.25903226,0,0,0,9.49E-04,0.005748962,0.075594656,0.20267188,0.453178829,0.715763847,6.097412967,0.024708305,0.115890084,0.223592663,0.590880893,0.586135896,0.71483871,1.051290323,2.576036866,6.759100326,28.41108354,2013-08,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
99,0.772495756,3.66893039,6.282258065,7.626432147,9.746639785,11.4256718,15.49602011,17.50615231,22.30505275,29.10399834,0.390322581,0.77483871,1.665363311,2.709032258,3.839677419,6.451342603,9.806084538,9.731198353,13.8278334,26.0083871,0.340302668,2.074087203,2.852794184,3.10663823,2.651319648,3.34422043,4.54564173,4.798234936,8.164615896,19.67090571,0.434193548,0.778387097,2.498353951,4.758754171,5.974983542,9.338387097,14.66047572,24.58227436,33.49052212,55.81317419,0,0,0.028387097,0.305819102,0.170871926,0.459107201,1.92977607,5.641964642,10.68563603,20.8840626,0.125600549,1.350059737,2.661290323,3.962158809,5.295813315,7.81701891,10.39419355,15.18729427,22.20568215,41.57816377,2013-10,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000a0,0.116129032,0.77860781,3.057048984,7.087903226,16.01814516,23.57928693,40.34143276,52.70934486,63.81753014,69.13316791,0.044516129,0.073225806,0.387422613,2.255483871,4.855739711,14.16697998,18.62826244,20.11129391,30.32225659,36.31480876,0.111111111,0.074796172,0.096774194,0.551586244,1.417302053,6.550403226,12.57652711,20.84266586,39.63984037,58.45998759,0.273870968,1.990967742,9.079178886,18.97381957,27.67594421,47.15516846,60.84950523,62.07220309,68.99423391,72.64622376,0,0,0.060645161,0.104680582,0.274353242,0.724991854,3.052785924,19.27904792,47.05447352,73.64132865,0.040150995,0.090203106,0.246046806,1.175248139,3.01509952,12.95677419,29.8516129,47.54114549,61.06185262,69.81803143,2014-05,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000a2,0.001697793,0.006451613,0.010752688,0.009274194,0.097110215,0.147028862,0.217008798,1.076488194,3.349299446,13.01985112,0.108387097,0.072258065,0.154773542,0.251290323,0.212580645,0.875588411,0.314516129,0.793743891,1.577386771,12.75387097,0,0.001063453,0.039527488,0.14156225,0.185043988,0.196140553,0.374742622,0.699026172,1.598590942,12.01139232,0.274516129,0.14483871,0.133268166,0.625483871,1.425938117,3.650645161,13.7696318,24.32127729,37.37645494,64.37354839,0,0,0,0.008855155,0,0.060280222,0.137178234,0.25274037,1.364881315,13.80421591,0.078586136,0.127538829,0.265970904,0.429590571,0.443719973,0.662580645,1.567419355,4.136932192,10.89316366,32.69644334,2014-07,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000a3,0.006791171,0.029541596,0.029271207,0.049193548,0.061491935,0.067911715,0.06744868,0.173594945,0.438905181,4.409842845,0.068387097,0.058387097,0.06419029,0.080967742,0.199677419,1.090215054,0.318709677,0.799934832,2.727924405,17.07580645,0.058256173,0.011697979,0.068605179,0.299920021,0.147507331,0.271025346,0.165408373,0.627814973,1.378117725,11.39733251,0.252580645,0.159032258,0.087650701,0.493870968,0.671494404,1.282258065,7.654610622,19.33235582,30.81143997,58.60451613,0,0,0,0,0.005748962,0.055066797,0.065493646,0.109301597,0.667072428,7.964228681,0.027110501,0.100358423,0.137254902,0.190756824,0.257035003,0.373225806,1.095483871,3.474325214,8.484462859,33.2437276,2014-08,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000ab,8.22085213,24.74912281,36.8037037,48.3,57.66770833,65.13894737,71.93982684,73.72852234,74.27946128,74.20555556,2.168931034,7.888689655,13.38286311,28.87803038,40.69655172,51.24587225,54.01753957,54.8530643,60.56994991,63.07949425,4.392454236,4.414652015,10.55586854,22.16694215,32.4369697,43.10211412,54.92032282,62.39947021,71.70288965,74.63114106,1.589333333,25.43166667,46.05420875,58.324,61.96288998,72.85633333,71.85824916,71.45050505,73.60927835,74.09333333,0,0,0,0.067973856,0.284158416,3.604040404,26.60942761,63.41359223,77.07830189,78.75478548,0.073758865,0.502777778,5.90620915,18.03525641,31.71489362,48.03366667,60.547,70.54897959,73.15718654,73.48319088,2015-04,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000ae,0.006451613,0.00713073,0.017921147,0.089516129,0.073252688,0.059762309,0.123167155,0.849684071,2.62495927,12.91397849,0.135483871,0.297096774,0.461351313,0.551513401,0.649412405,0.831049923,0.593060485,1.130750611,2.740509505,16.40995244,0.044444444,0.061325771,0.006921096,0.116354157,0.154382535,0.109343384,0.210182203,0.690755635,2.012629127,12.68516556,0.296129032,0.048387097,0.234278267,1.08581748,2.420465876,6.171222314,16.98832386,25.7533858,35.84375695,56.88987311,0,0,0.020645161,0.039848197,0.010220377,0.014336918,0.096774194,0.200438459,1.757760195,21.3018205,0.060741249,0.10483871,0.211891208,0.254962779,0.288949897,0.834516129,2.150064516,6.776497696,16.60860215,40.03170664,2015-07,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000af,0.137181664,0.111035654,0.049880526,0.051612903,0.128696237,0.15959253,0.494763301,1.306950449,3.036819811,10.02977667,0.092580645,0.046774194,0.236233301,0.121935484,0.289032258,0.965476979,0.417419355,0.725969371,1.93478392,10.85367127,0.048888889,0.159517901,0.032258065,0.328179152,0.291495601,0.230414747,0.284488675,0.536518564,0.992018623,6.8642588,0.342580645,0.374516129,0.467904855,0.643870968,0.515470704,1.628064516,8.345715217,18.53274682,27.20285999,51.53483871,0,0,0,0,0.009581603,0.034864777,0.27370479,0.164422174,0.637553256,9.667518365,0.028483185,0.099761051,0.272612271,0.433312655,0.466712423,0.658064516,1.434516129,3.659315339,8.812962415,30.76206231,2015-08,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000b0,0.001052632,0.027017544,0.107098765,0.13625,0.314930556,1.274337568,5.19004329,9.746806494,18.87184489,31.68150932,0.057666667,0.112,0.312457912,0.895666667,2.113,4.675666667,6.568666667,9.498653199,14.42020202,26.79189655,0.033641975,0.079120879,0.210328638,0.251790634,0.60030303,1.807142857,3.428014184,5.761006289,11.42027491,23.36089744,0.245666667,0.388666667,0.535690236,1.63,3.465986395,7.429,15.67609428,29.89118774,38.89206067,58.12633333,0,0,0.007,0,0,0.119191919,0.30976431,0.462783172,2.939937107,19.34950495,0,0.020987654,0.183006536,0.479487179,1.439007092,2.721333333,5.560666667,11.46394558,19.39082569,44.89487179,2015-09,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000b8,0.280475382,0.379966044,0.296594982,1.20483871,4.781922043,9.324957555,30.20192711,48.6434985,67.64992475,74.61579818,0.151935484,0.117741935,0.420006517,0.628709677,2.496774194,14.39929787,22.56612903,33.56467905,51.61290323,61.0683871,0.316416857,0.049273307,0.100408905,0.115435884,0.240469208,1.810483871,7.714138641,20.17619193,42.22015298,62.86662531,0.386774194,0.679032258,2.873900293,9.419354839,19.79460171,39.35580645,56.34897361,59.91267514,67.6232125,71.40129032,0,0,0.04,0.005060089,0.028106036,0.204952753,0.535353535,5.532101472,32.28575776,71.3308847,0.011667811,0.096774194,0.401328273,0.911600496,2.529512697,12.46806452,30.51774194,49.95391705,66.96063924,72.61621175,2016-05,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000b9,0.06,0.107368421,0.172530864,0.199166667,0.486458333,0.891578947,3.677056277,12.10790378,29.31515152,52.45897436,0.109,0.178333333,0.280808081,0.249,0.362,2.828333333,4.452333333,8.04040404,20.01250435,38.821,0.033744856,0.044322344,0.03943662,0.10137741,0.133030303,0.211607143,0.621276596,2.478616352,9.757731959,35.26805924,0.251333333,0.215,0.236363636,1.727333333,5.53537415,14.05733333,33.24915825,42.86464646,54.69656357,70.341,0,0,0,0,0.009240924,0.12020202,0.134680135,0.379935275,5.843081761,41.72145215,0.007446809,0.07345679,0.232352941,0.20224359,0.344326241,2.021,7.846666667,18.77450152,36.57431193,59.42108262,2016-06,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000ba,0.108998302,0.17385399,0.171146953,0.085887097,0.108534946,0.222750424,0.428990364,1.384768873,4.797653959,21.56782465,0.082580645,0.236129032,0.381231672,0.559354839,0.475806452,1.090233379,0.415483871,1.220593027,4.017921147,19.56244922,0.007019116,0.059907834,0.127669241,0.238603039,0.192668622,0.171947005,0.223061084,0.811625076,1.924509478,15.99875931,0.343870968,0.168709677,0.390029326,0.726129032,0.894667544,2.831612903,13.13424568,27.27989573,39.63618224,61.64322581,0,0,0,0.010120177,0.026509103,0.169110459,0.185076572,0.534920138,1.248326233,14.84733312,0.001372684,0.190561529,0.47944339,0.58219603,0.609814688,1.009354839,1.780322581,5.487162607,15.89612311,42.12599945,2016-07,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000bb,0.17860781,0.118845501,0.28255675,0.221774194,0.309139785,0.421052632,0.42228739,0.50249418,1.157706093,10.01612903,0.05516129,0.192580645,0.43923102,0.467741935,0.606451613,1.575860679,0.304927697,0.644183773,1.890821451,14.39012315,0.330346476,0.168380007,0.075874602,0.186616902,0.339296188,0.36952765,0.494509266,0.78788801,0.994679082,7.837158809,0.248709677,0.158709677,0.163245357,0.577419355,0.576695194,1.04483871,4.89182144,15.33057456,26.14532757,52.68031146,0,0,0,0,0.010220377,0.009449332,0.188334963,0.375822111,0.670419963,5.765889492,0.006520247,0.075866189,0.252371917,0.402915633,0.447151682,0.643548387,1.197741935,2.86240948,8.343296833,31.00634133,2016-08,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000c4,0.151443124,0.656366723,3.564516129,9.265725806,20.41532258,30.23531409,48.86300796,61.09644164,69.99446074,73.94540943,0.062580645,0.213870968,0.815249267,4.086774194,10.70741935,21.96934908,30.47179088,34.65754317,47.34615341,59.42054876,0.006959379,0.030131159,0.493412085,2.235937083,4.58856305,11.91215438,22.03019904,30.28719542,45.39275025,62.23014888,0.268709677,3.363870968,13.3580971,26.29677419,35.15075708,53.73645161,62.26946888,63.49201694,70.00864649,73.71,0,0,0,0.018659077,0.028106036,0.068752036,1.664059954,17.5082994,51.43365794,77.75247525,0.006177076,0.027777778,0.327956989,0.96060794,2.43891558,12.49032258,28.42709677,45.16260698,60.09884581,69.86490212,2017-05,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000c5,0.080350877,0.16877193,0.212654321,0.446666667,1.252777778,1.732280702,7.464069264,17.75154639,32.43703704,49.81153846,0.09,0.147333333,0.173400673,0.176666667,0.626333333,3.893267196,5.286333333,7.23973064,16.30909091,35.805,0.525979603,0.038827839,0.171361502,0.180716253,0.27030303,0.350297619,1.469858156,6.101897636,14.17752103,32.11403625,0.290333333,0.265,1.027272727,4.724,10.71326531,20.42266667,39.01357251,42.6866597,52.90833037,67.37833333,0,0,0.026333333,0,0.034323432,0.146801347,0.201010101,0.777993528,10.06477987,44.21584158,0.046808511,0.117592593,0.295098039,0.419551282,0.523404255,2.138,8.014333333,16.23843537,30.3,50.83988604,2017-06,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000c6,0.079117148,0.056366723,0.040919952,0.087903226,0.13608871,0.200339559,0.366987851,1.486198869,5.253828609,18.13027295,0.120645161,0.105806452,0.117627892,0.210322581,0.229032258,1.034871187,0.624193548,1.17236885,3.231671554,15.11806452,0.001493429,0.023041475,0.066787824,0.192482005,0.23255132,0.438652074,0.340082361,0.721241631,2.11107416,11.80521092,0.386774194,0.12516129,0.073639622,1.096774194,2.076036866,4.621935484,14.86347344,24.02737048,35.10741603,59.04870968,0,0,0,0.008222644,0.001596934,0.031932225,0.208862822,0.303163169,1.250152161,12.49185564,0.005147563,0.072580645,0.154332701,0.226116625,0.512697323,0.788064516,1.276129032,3.896313364,10.37673868,32.30879515,2017-07,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
